k,p_k,SPE,ENV,GRAFT,SEED,setup,year
1,0.666666666666667,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,550.083333333333
2,0.238095238095238,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,550.083333333333
3,0.0952380952380952,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,550.083333333333
1,0.666666666666667,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,600
2,0.25,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,600
3,0.0833333333333333,2,5,0,18782,setup_ENV_5_GRAFT_0_SPE_2_SEED_18782,600
1,0.105882352941176,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
2,0.164705882352941,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
3,0.211764705882353,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
4,0.223529411764706,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
5,0.164705882352941,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
6,0.0823529411764706,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
7,0.0352941176470588,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
8,0.0117647058823529,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,400.083333333333
1,0.105263157894737,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
2,0.294736842105263,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
3,0.294736842105263,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
4,0.168421052631579,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
5,0.0842105263157895,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
6,0.0526315789473684,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,450.083333333333
1,0.0307692307692308,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
2,0.230769230769231,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
3,0.276923076923077,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
4,0.2,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
5,0.169230769230769,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
6,0.0307692307692308,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
7,0.0307692307692308,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
8,0.0153846153846154,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
9,0.0153846153846154,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,500.083333333333
1,0.215189873417722,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
2,0.329113924050633,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
3,0.240506329113924,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
4,0.151898734177215,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
5,0.0506329113924051,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
8,0.0126582278481013,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,550.083333333333
1,0.121212121212121,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
2,0.303030303030303,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
3,0.303030303030303,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
4,0.121212121212121,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
5,0.0757575757575758,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
6,0.0454545454545455,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
7,0.0151515151515152,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
8,0.0151515151515152,0,5,1,18782,setup_ENV_5_GRAFT_1_SPE_0_SEED_18782,600
1,0.288888888888889,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,400.083333333333
2,0.333333333333333,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,400.083333333333
3,0.288888888888889,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,400.083333333333
4,0.0888888888888889,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,400.083333333333
1,0.416666666666667,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,450.083333333333
2,0.361111111111111,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,450.083333333333
3,0.166666666666667,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,450.083333333333
4,0.0555555555555556,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,450.083333333333
1,0.320754716981132,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
2,0.30188679245283,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
3,0.264150943396226,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
4,0.0754716981132076,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
5,0.0188679245283019,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
6,0.0188679245283019,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,500.083333333333
1,0.452830188679245,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,550.083333333333
2,0.358490566037736,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,550.083333333333
3,0.150943396226415,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,550.083333333333
4,0.0377358490566038,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,550.083333333333
1,0.481481481481482,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,600
2,0.351851851851852,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,600
3,0.148148148148148,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,600
4,0.0185185185185185,1,5,1,18782,setup_ENV_5_GRAFT_1_SPE_1_SEED_18782,600
1,0.68,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,400.083333333333
2,0.28,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,400.083333333333
3,0.04,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,400.083333333333
1,0.672413793103448,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,450.083333333333
2,0.310344827586207,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,450.083333333333
3,0.0172413793103448,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,450.083333333333
1,0.688524590163934,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,500.083333333333
2,0.262295081967213,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,500.083333333333
3,0.0327868852459016,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,500.083333333333
4,0.0163934426229508,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,500.083333333333
1,0.68,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,550.083333333333
2,0.28,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,550.083333333333
3,0.04,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,550.083333333333
1,0.861111111111111,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,600
2,0.111111111111111,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,600
3,0.0277777777777778,2,5,1,18782,setup_ENV_5_GRAFT_1_SPE_2_SEED_18782,600
1,0.481012658227848,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,400.083333333333
2,0.341772151898734,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,400.083333333333
3,0.164556962025316,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,400.083333333333
5,0.0126582278481013,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,400.083333333333
1,0.470588235294118,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,450.083333333333
2,0.352941176470588,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,450.083333333333
3,0.156862745098039,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,450.083333333333
4,0.0196078431372549,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,450.083333333333
1,0.4,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,500.083333333333
2,0.494117647058824,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,500.083333333333
3,0.0941176470588235,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,500.083333333333
4,0.0117647058823529,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,500.083333333333
1,0.428571428571429,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,550.083333333333
2,0.357142857142857,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,550.083333333333
3,0.19047619047619,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,550.083333333333
4,0.0238095238095238,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,550.083333333333
1,0.30952380952381,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,600
2,0.380952380952381,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,600
3,0.238095238095238,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,600
4,0.0476190476190476,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,600
5,0.0238095238095238,0,5,2,18782,setup_ENV_5_GRAFT_2_SPE_0_SEED_18782,600
1,0.775,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,400.083333333333
2,0.2,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,400.083333333333
3,0.025,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,400.083333333333
1,0.588235294117647,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,450.083333333333
2,0.352941176470588,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,450.083333333333
3,0.0588235294117647,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,450.083333333333
1,0.625,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,500.083333333333
2,0.35,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,500.083333333333
3,0.025,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,500.083333333333
1,0.581818181818182,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,550.083333333333
2,0.309090909090909,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,550.083333333333
3,0.109090909090909,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,550.083333333333
1,0.85,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,600
2,0.15,1,5,2,18782,setup_ENV_5_GRAFT_2_SPE_1_SEED_18782,600
1,0.727272727272727,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,400.083333333333
2,0.272727272727273,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,400.083333333333
1,0.84,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,450.083333333333
2,0.16,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,450.083333333333
1,0.777777777777778,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,500.083333333333
2,0.222222222222222,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,500.083333333333
1,0.65625,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,550.083333333333
2,0.3125,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,550.083333333333
3,0.03125,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,550.083333333333
1,0.793103448275862,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,600
2,0.172413793103448,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,600
3,0.0344827586206897,2,5,2,18782,setup_ENV_5_GRAFT_2_SPE_2_SEED_18782,600
1,0.558139534883721,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,400.083333333333
2,0.348837209302326,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,400.083333333333
3,0.0930232558139535,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,400.083333333333
1,0.388888888888889,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,450.083333333333
2,0.333333333333333,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,450.083333333333
3,0.180555555555556,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,450.083333333333
4,0.0833333333333333,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,450.083333333333
5,0.0138888888888889,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,450.083333333333
1,0.379310344827586,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,500.083333333333
2,0.367816091954023,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,500.083333333333
3,0.195402298850575,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,500.083333333333
4,0.0344827586206897,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,500.083333333333
5,0.0229885057471264,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,500.083333333333
1,0.270833333333333,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,550.083333333333
2,0.375,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,550.083333333333
3,0.229166666666667,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,550.083333333333
4,0.125,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,550.083333333333
1,0.365079365079365,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,600
2,0.444444444444444,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,600
3,0.174603174603175,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,600
4,0.0158730158730159,0,5,3,18782,setup_ENV_5_GRAFT_3_SPE_0_SEED_18782,600
1,0.75609756097561,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,400.083333333333
2,0.219512195121951,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,400.083333333333
3,0.024390243902439,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,400.083333333333
1,0.533333333333333,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,450.083333333333
2,0.355555555555556,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,450.083333333333
3,0.0888888888888889,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,450.083333333333
4,0.0222222222222222,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,450.083333333333
1,0.622222222222222,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,500.083333333333
2,0.288888888888889,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,500.083333333333
3,0.0888888888888889,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,500.083333333333
1,0.634615384615385,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,550.083333333333
2,0.307692307692308,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,550.083333333333
3,0.0576923076923077,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,550.083333333333
1,0.733333333333333,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,600
2,0.133333333333333,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,600
3,0.133333333333333,1,5,3,18782,setup_ENV_5_GRAFT_3_SPE_1_SEED_18782,600
1,0.933333333333333,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,400.083333333333
2,0.0666666666666667,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,400.083333333333
1,0.804878048780488,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,450.083333333333
2,0.170731707317073,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,450.083333333333
3,0.024390243902439,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,450.083333333333
1,0.8125,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,500.083333333333
2,0.1875,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,500.083333333333
1,0.777777777777778,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,550.083333333333
2,0.222222222222222,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,550.083333333333
1,0.9,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,600
2,0.1,2,5,3,18782,setup_ENV_5_GRAFT_3_SPE_2_SEED_18782,600
1,0.291666666666667,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
2,0.229166666666667,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
3,0.125,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
4,0.208333333333333,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
5,0.0833333333333333,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
6,0.0625,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,400.083333333333
1,0.238095238095238,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,450.083333333333
2,0.357142857142857,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,450.083333333333
3,0.30952380952381,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,450.083333333333
4,0.0714285714285714,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,450.083333333333
5,0.0238095238095238,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,450.083333333333
1,0.352941176470588,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,500.083333333333
2,0.372549019607843,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,500.083333333333
3,0.196078431372549,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,500.083333333333
4,0.0784313725490196,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,500.083333333333
1,0.416666666666667,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
2,0.222222222222222,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
3,0.166666666666667,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
4,0.138888888888889,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
5,0.0277777777777778,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
6,0.0277777777777778,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,550.083333333333
1,0.333333333333333,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,600
2,0.5,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,600
3,0.133333333333333,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,600
4,0.0333333333333333,0,0,0,32189,setup_ENV_0_GRAFT_0_SPE_0_SEED_32189,600
1,0.40625,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,400.083333333333
2,0.375,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,400.083333333333
3,0.09375,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,400.083333333333
4,0.125,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,400.083333333333
1,0.611111111111111,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,450.083333333333
2,0.333333333333333,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,450.083333333333
3,0.0555555555555556,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,450.083333333333
1,0.55,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,500.083333333333
2,0.4,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,500.083333333333
3,0.05,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,500.083333333333
1,0.6,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,550.083333333333
2,0.24,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,550.083333333333
3,0.12,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,550.083333333333
4,0.04,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,550.083333333333
1,0.636363636363636,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,600
2,0.272727272727273,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,600
3,0.0909090909090909,1,0,0,32189,setup_ENV_0_GRAFT_0_SPE_1_SEED_32189,600
1,0.714285714285714,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,400.083333333333
2,0.238095238095238,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,400.083333333333
3,0.0476190476190476,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,400.083333333333
1,0.8,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,450.083333333333
2,0.166666666666667,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,450.083333333333
4,0.0333333333333333,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,450.083333333333
1,0.8125,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,500.083333333333
2,0.0625,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,500.083333333333
3,0.125,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,500.083333333333
1,0.757575757575758,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,550.083333333333
2,0.212121212121212,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,550.083333333333
3,0.0303030303030303,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,550.083333333333
1,0.708333333333333,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,600
2,0.25,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,600
3,0.0416666666666667,2,0,0,32189,setup_ENV_0_GRAFT_0_SPE_2_SEED_32189,600
1,0.192307692307692,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,400.083333333333
2,0.461538461538462,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,400.083333333333
3,0.173076923076923,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,400.083333333333
4,0.115384615384615,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,400.083333333333
5,0.0576923076923077,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,400.083333333333
1,0.214285714285714,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,450.083333333333
2,0.5,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,450.083333333333
3,0.214285714285714,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,450.083333333333
4,0.0714285714285714,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,450.083333333333
1,0.4375,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,500.083333333333
2,0.34375,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,500.083333333333
3,0.1875,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,500.083333333333
4,0.03125,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,500.083333333333
1,0.323076923076923,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
2,0.415384615384615,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
3,0.184615384615385,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
4,0.0307692307692308,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
5,0.0307692307692308,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
7,0.0153846153846154,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,550.083333333333
1,0.432432432432432,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,600
2,0.216216216216216,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,600
3,0.189189189189189,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,600
4,0.135135135135135,0,0,1,32189,setup_ENV_0_GRAFT_1_SPE_0_SEED_32189,600
