setup,year,groupSize,noLinks,groupID,dist_mean,dist_max,shape,gIDpy,SEED,ROOTING,RESOURCES,GRAFTING
setup_ENV_1_GRAFT_3_SPE_1_SEED_71751,600,2,1,gID_2,3.45205847121861,3.45205847121861,1,gID_8,71751,1,1,3
setup_ENV_1_GRAFT_3_SPE_1_SEED_71751,600,2,1,gID_4,3.09647974910475,3.09647974910475,1,gID_20,71751,1,1,3
setup_ENV_1_GRAFT_3_SPE_1_SEED_71751,600,2,1,gID_5,1.52293107534237,1.52293107534237,1,gID_27,71751,1,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_2,2.54464816569343,2.54464816569343,1,gID_10,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_3,1.47657554738184,1.47657554738184,1,gID_11,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_4,3.18476211945137,3.18476211945137,1,gID_16,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_5,2.59481032258112,2.59481032258112,1,gID_17,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_6,0.86826071558716,0.86826071558716,1,gID_36,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,2,1,gID_7,1.0810978905958,1.0810978905958,1,gID_38,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,400.083333333333,3,2,gID_1,2.94119393229494,3.89396525680956,1,gID_6,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,2,1,gID_1,2.54464816569343,2.54464816569343,1,gID_4,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,2,1,gID_4,2.68684414670067,2.68684414670067,1,gID_17,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,2,1,gID_5,2.77605776988751,2.77605776988751,1,gID_20,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,2,1,gID_6,1.86532334129459,1.86532334129459,1,gID_30,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,2,1,gID_7,1.25051176672108,1.25051176672108,1,gID_43,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,3,2,gID_3,2.366404376463,2.66346418485637,1,gID_28,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,450.083333333333,4,4,gID_2,3.25041113334834,3.77409112208958,1.33333333333333,gID_9,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_1,4.46156370388559,4.46156370388559,1,gID_4,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_3,2.68684414670067,2.68684414670067,1,gID_8,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_4,2.77605776988751,2.77605776988751,1,gID_11,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_5,1.08780235466536,1.08780235466536,1,gID_27,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_6,0.897920731501788,0.897920731501788,1,gID_33,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,2,1,gID_9,0.437594929036029,0.437594929036029,1,gID_62,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,500.083333333333,3,2,gID_2,2.366404376463,2.66346418485637,1,gID_18,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,550.083333333333,2,1,gID_2,2.77605776988751,2.77605776988751,1,gID_7,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,550.083333333333,2,1,gID_3,1.86290742792071,1.86290742792071,1,gID_24,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,550.083333333333,2,1,gID_5,2.03979917329625,2.03979917329625,1,gID_32,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,550.083333333333,2,1,gID_6,1.37882077112987,1.37882077112987,1,gID_38,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,550.083333333333,3,2,gID_1,2.366404376463,2.66346418485637,1,gID_12,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,600,2,1,gID_1,2.98728602935502,2.98728602935502,1,gID_13,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,600,2,1,gID_2,3.17030239296879,3.17030239296879,1,gID_15,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,600,2,1,gID_3,1.86290742792071,1.86290742792071,1,gID_16,71751,2,1,3
setup_ENV_1_GRAFT_3_SPE_2_SEED_71751,600,2,1,gID_4,3.46029971457203,3.46029971457203,1,gID_23,71751,2,1,3
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,2,1,gID_5,2.60611394459041,2.60611394459041,1,gID_32,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,2,1,gID_7,0.774140506410976,0.774140506410976,1,gID_45,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,2,1,gID_9,0.732108999592761,0.732108999592761,1,gID_48,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,3,2,gID_4,3.84608700124976,4.90541759845569,1,gID_23,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,5,5,gID_8,0.921348296140455,1.1837092887246,1.25,gID_44,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,6,8,gID_6,1.45694295753004,2.0873760738956,1.6,gID_34,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,8,9,gID_1,5.36378347984344,7.35425766440471,1.28571428571429,gID_14,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,9,13,gID_3,4.15106691139559,5.84388478433785,1.625,gID_24,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,400.083333333333,10,11,gID_2,4.04570464957791,6.73881223682563,1.22222222222222,gID_10,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,2,1,gID_3,3.44208522768929,3.44208522768929,1,gID_7,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,2,1,gID_4,2.78675640404382,2.78675640404382,1,gID_14,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,2,1,gID_8,1.91340126265619,1.91340126265619,1,gID_35,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,3,3,gID_6,1.90072280052427,2.31336426134465,1.5,gID_22,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,4,3,gID_10,1.01586735976948,1.06894199050589,1,gID_51,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,4,3,gID_9,1.54100583712497,2.10060590712309,1,gID_48,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,4,4,gID_2,4.86541944737021,5.67172499294889,1.33333333333333,gID_2,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,5,6,gID_7,3.15021391527664,5.16964216622405,1.5,gID_34,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,8,7,gID_1,4.75761754745776,5.86807192566486,1,gID_9,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,450.083333333333,13,13,gID_5,3.35101419925067,5.27599002216447,1.08333333333333,gID_18,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,2,1,gID_7,0.94201221080436,0.94201221080436,1,gID_61,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,3,2,gID_6,0.749934443003673,0.826508249069335,1,gID_48,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,4,5,gID_4,2.33854414222994,2.8093636911338,1.66666666666667,gID_33,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,5,4,gID_2,3.99973603343285,5.47225386095445,1,gID_6,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,5,4,gID_3,4.88156468592227,5.6147232338361,1,gID_18,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,8,8,gID_5,0.983874576275893,1.22841973034962,1.14285714285714,gID_54,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,500.083333333333,24,29,gID_1,4.47433157611163,7.36500304336831,1.26086956521739,gID_10,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,2,1,gID_7,1.65641179899848,1.65641179899848,1,gID_42,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,3,2,gID_3,3.76821070354933,5.22305714575401,1,gID_12,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,4,4,gID_4,5.62966920562733,6.3742436183994,1.33333333333333,gID_8,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,5,5,gID_2,4.56638963684824,6.29657177194005,1.25,gID_9,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,5,5,gID_6,1.79583227874339,2.33098879171568,1.25,gID_38,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,6,6,gID_5,2.02871084042286,2.90734136809112,1.2,gID_33,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,550.083333333333,22,26,gID_1,3.88840433739567,7.39954524270529,1.23809523809524,gID_13,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,2,1,gID_1,4.57452051490074,4.57452051490074,1,gID_2,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,2,1,gID_4,5.12050217557683,5.12050217557683,1,gID_15,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,2,1,gID_5,2.8093636911338,2.8093636911338,1,gID_11,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,2,gID_13,0.90705758228125,1.13611511180947,1,gID_53,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,2,gID_3,4.02156239617537,5.75452135109898,1,gID_19,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,2,gID_7,2.66535593541441,3.38129513574145,1,gID_25,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,3,gID_11,1.04568148808112,1.25587531910845,1.5,gID_44,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,3,gID_8,2.94632011973841,3.64992941115274,1.5,gID_28,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,3,3,gID_9,1.98164003786297,2.82903669617919,1.5,gID_32,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,4,3,gID_12,1.06071590630277,1.65698123726886,1,gID_46,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,5,4,gID_2,5.79960568097596,7.10251220815351,1,gID_9,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,7,8,gID_6,3.74936634734678,5.27535501092556,1.33333333333333,gID_17,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_0_SEED_71751,600,12,12,gID_10,1.66063313775803,2.48506861927911,1.09090909090909,gID_48,71751,0,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,2,1,gID_10,2.65492194658829,2.65492194658829,1,gID_34,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,2,1,gID_3,2.30696331099775,2.30696331099775,1,gID_8,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,2,1,gID_5,3.39078791977604,3.39078791977604,1,gID_22,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,2,1,gID_7,3.01401610811549,3.01401610811549,1,gID_26,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,2,1,gID_9,2.18606634622476,2.18606634622476,1,gID_32,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,3,2,gID_2,3.48218732450277,3.850162705338,1,gID_6,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,3,2,gID_6,2.83644758926839,3.37531543058086,1,gID_24,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,4,3,gID_4,2.82166942284713,4.85478158183154,1,gID_16,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,4,3,gID_8,1.63201246461894,1.70913675135773,1,gID_37,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,400.083333333333,6,5,gID_1,4.89849995228635,5.98780297903429,1,gID_30,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,2,1,gID_1,4.47664200791314,4.47664200791314,1,gID_7,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,2,1,gID_4,3.01401610811549,3.01401610811549,1,gID_14,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,2,1,gID_6,3.04771621275958,3.04771621275958,1,gID_23,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,2,1,gID_9,2.35787061627334,2.35787061627334,1,gID_34,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,3,2,gID_7,2.07413590641097,2.18507127449571,1,gID_28,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,3,2,gID_8,1.80945801913062,1.96214574293847,1,gID_31,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,3,3,gID_2,4.62282857612649,5.56173527093258,1.5,gID_8,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,3,3,gID_3,3.70112606566327,5.43048301845302,1.5,gID_12,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,450.083333333333,3,3,gID_5,3.08179100412132,4.12488842503424,1.5,gID_17,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,2,1,gID_3,2.29757974795592,2.29757974795592,1,gID_9,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,2,1,gID_4,3.04771621275958,3.04771621275958,1,gID_16,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,2,1,gID_5,3.17874350381386,3.17874350381386,1,gID_22,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,2,1,gID_6,2.78951079694435,2.78951079694435,1,gID_21,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,2,1,gID_7,2.40356232676674,2.40356232676674,1,gID_35,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,4,3,gID_2,3.22494779241896,4.67922859359857,1,gID_23,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,500.083333333333,6,6,gID_1,4.50603556688207,5.56173527093258,1.2,gID_5,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_3,2.27389750608133,2.27389750608133,1,gID_26,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_4,3.26548638435636,3.26548638435636,1,gID_27,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_5,1.1825764487701,1.1825764487701,1,gID_42,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_6,0.748141817631412,0.748141817631412,1,gID_52,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_7,0.730244277656305,0.730244277656305,1,gID_47,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,2,1,gID_8,0.601612208082954,0.601612208082954,1,gID_51,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,3,2,gID_2,2.54152754124155,2.68247808665053,1,gID_22,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,550.083333333333,4,3,gID_1,3.22494779241896,4.67922859359857,1,gID_12,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,2,1,gID_4,2.64396058576869,2.64396058576869,1,gID_24,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,2,1,gID_5,2.72918291509493,2.72918291509493,1,gID_30,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,2,1,gID_6,2.78044399821037,2.78044399821037,1,gID_33,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,3,2,gID_3,3.60087308228032,3.93625978020427,1,gID_17,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,3,2,gID_9,1.27398787908876,1.44190001760839,1,gID_43,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,3,3,gID_1,3.28728418510547,4.8662377716581,1.5,gID_10,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,3,3,gID_2,3.08163112308016,4.16183828675739,1.5,gID_13,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,3,3,gID_7,2.09345527872731,2.51628899302649,1.5,gID_37,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_1_SEED_71751,600,4,3,gID_8,1.31319613639392,1.86515800856444,1,gID_42,71751,1,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_1,2.79098973474717,2.79098973474717,1,gID_4,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_10,2.15041552431834,2.15041552431834,1,gID_35,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_11,1.52697050303434,1.52697050303434,1,gID_40,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_2,3.95579035811224,3.95579035811224,1,gID_6,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_4,2.45978871632922,2.45978871632922,1,gID_10,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_6,3.57957309237558,3.57957309237558,1,gID_23,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,2,1,gID_8,2.86419633759865,2.86419633759865,1,gID_22,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,3,2,gID_3,3.40774628271444,3.50378409322362,1,gID_11,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,3,2,gID_7,3.39471912629301,3.46897929320544,1,gID_25,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,3,2,gID_9,2.32979916114251,2.54404442676272,1,gID_27,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,400.083333333333,4,4,gID_5,3.25997152972867,3.71912803183083,1.33333333333333,gID_15,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_1,3.31170847220526,3.31170847220526,1,gID_3,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_2,3.71912803183083,3.71912803183083,1,gID_9,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_3,3.32045895938058,3.32045895938058,1,gID_12,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_5,1.44019430140132,1.44019430140132,1,gID_37,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_6,0.750994374845511,0.750994374845511,1,gID_41,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_7,0.616409401003174,0.616409401003174,1,gID_56,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,2,1,gID_8,0.682326118942123,0.682326118942123,1,gID_59,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,450.083333333333,3,2,gID_4,2.55792633997692,3.5888821769195,1,gID_23,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,500.083333333333,2,1,gID_3,2.64028376990287,2.64028376990287,1,gID_26,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,500.083333333333,2,1,gID_4,2.28921975803064,2.28921975803064,1,gID_29,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,500.083333333333,2,1,gID_5,1.20551356121233,1.20551356121233,1,gID_39,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,500.083333333333,3,2,gID_1,4.27097412411612,4.82282021640142,1,gID_3,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,500.083333333333,3,3,gID_2,3.02754002573886,3.96676739726273,1.5,gID_16,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_1,3.5888821769195,3.5888821769195,1,gID_6,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_3,2.28921975803064,2.28921975803064,1,gID_17,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_4,2.10920503297207,2.10920503297207,1,gID_30,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_5,2.58105306931422,2.58105306931422,1,gID_28,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_6,2.45707631861684,2.45707631861684,1,gID_34,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_7,1.25659840259757,1.25659840259757,1,gID_44,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,2,1,gID_8,0.683641498538714,0.683641498538714,1,gID_47,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,550.083333333333,3,2,gID_2,3.01899683125998,3.39770989261708,1,gID_13,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_1,4.52568814992276,4.52568814992276,1,gID_14,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_2,3.39770989261708,3.39770989261708,1,gID_8,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_3,3.19602113505928,3.19602113505928,1,gID_13,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_4,2.10920503297207,2.10920503297207,1,gID_19,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_5,2.66474235137863,2.66474235137863,1,gID_18,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_6,2.45707631861684,2.45707631861684,1,gID_23,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,2,1,gID_7,1.95385971514851,1.95385971514851,1,gID_28,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,3,2,gID_9,1.17864001943933,1.17943696222333,1,gID_45,71751,2,2,0
setup_ENV_2_GRAFT_0_SPE_2_SEED_71751,600,4,3,gID_8,1.05613314772541,1.53142084671085,1,gID_37,71751,2,2,0
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,400.083333333333,2,1,gID_3,0.734233031236563,0.734233031236563,1,gID_38,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,400.083333333333,3,3,gID_2,3.42695394485117,4.99287012247895,1.5,gID_26,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,400.083333333333,33,41,gID_1,4.97424365668404,7.91275351221471,1.28125,gID_35,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,2,1,gID_11,1.3377067596356,1.3377067596356,1,gID_65,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,2,1,gID_12,1.00588918789292,1.00588918789292,1,gID_79,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,3,2,gID_10,0.985918233411389,1.20295719930136,1,gID_73,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,3,2,gID_4,4.56952312786346,6.48195979401533,1,gID_13,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,3,2,gID_5,5.12116178639545,5.45442667582746,1,gID_18,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,3,3,gID_6,6.27655500057022,6.54519379475552,1.5,gID_8,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,3,3,gID_7,0.990131246201246,1.2460968318061,1.5,gID_40,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,4,3,gID_2,3.82552483708762,4.25743657691949,1,gID_19,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,4,4,gID_13,0.811087942194894,1.01164775244531,1.33333333333333,gID_81,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,5,5,gID_3,5.02645261407319,6.63575271301162,1.25,gID_16,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,6,7,gID_8,1.38351360637317,1.80665703268206,1.4,gID_41,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,7,7,gID_9,1.0162085892264,1.43005373291626,1.16666666666667,gID_72,71751,0,2,1
setup_ENV_2_GRAFT_1_SPE_0_SEED_71751,450.083333333333,32,33,gID_1,2.00036145071729,4.07819988783813,1.06451612903226,gID_32,71751,0,2,1
