plant	time	x	y	r_stem	h_stem	r_crown	r_root	ag_factor	bg_factor	age	weight_girthgrowth	weight_rootgrowth	partner	potential_partner	groupID	node_degree	water_available	water_absorbed	water_exchanged	psi_osmo	weight_gr	r_gr_rgf
Initial_000121104	18934560000.0	21.292063731708417	4.107258297286137	0.05408746587835841	3.401004265045182	1.902257987128167	1.098693819559716	0.22727272727272727	0.22507801835335026	1241265600.0	0.8712480291391718	0.05305398459164912	['Initial118405', 'Initial113946', 'Initial121075']	[]	gID_5	3	0.08794223262558291	0.08802352483988146	-8.129221429858716e-05	-6035258.087494703	0	0.004
Initial_000121233	18934560000.0	16.352994125089914	27.279994132138466	0.0488967709915332	3.4248811420223544	1.3821486303672619	1.0524416148588644	0.4782608695652174	0.2252989879764324	1222857000.0	0.8172004002744112	0.1146980153978252	['Initial117523', 'Initial117692', 'Initial121032']	[]	gID_5	3	0.08182250222598436	0.0818522200647241	-2.971783873998163e-05	-6041780.475577959	0	0.004
Initial_000121237	18934560000.0	17.804132935875778	9.932836047344443	0.06170568789382707	3.5176247647422034	1.4679040955290101	1.2845281657820842	1.0	0.2253199530666528	1222857000.0	0.7930953643358764	0.1428832211200003	['Initial124898']	[]	gID_5	1	0.12229798976725301	0.12230911660755531	-1.1126840302265826e-05	-6039864.144924522	0	0.004
Initial_000121340	18934560000.0	24.38984668148079	0.7585577594800519	0.08673381574337856	3.3625317022639027	1.9433733558785358	1.69867806430115	0.6388888888888888	0.22566451669023427	1207078200.0	0.8473786576884678	0.08858435247571361	['Initial123787', 'Initial118086', 'Initial121075', 'Initial124935']	[]	gID_5	4	0.21244920624525956	0.21245991280196436	-1.0706556705153817e-05	-6031167.2476796415	0	0.004
Initial_000121529	18934560000.0	14.017120648971149	13.944416270046453	0.06905227289957933	3.364942201676496	1.9017986444406692	1.3730192866541646	0.4583333333333333	0.22395831197974606	1178150400.0	0.8203369570587348	0.1100440735231335	['Initial121050', 'Initial121088', 'Initial122387']	[]	gID_5	3	0.13826946200488355	0.13830655772131448	-3.7095716431051816e-05	-6044865.160455496	0	0.004
Initial_000121603	18934560000.0	26.201886139738647	16.077660291828913	0.07315722264860314	3.3796744117710915	1.816517938582593	1.4625999513853796	0.6097560975609756	0.2262232348287069	1167631200.0	0.8216611994671761	0.11187078489486524	['Initial122651', 'Initial123962', 'Initial114575']	[]	gID_5	3	0.15852681941137317	0.1585084363429921	1.838306838100433e-05	-6028774.322390009	0	0.004
Initial_000121710	18934560000.0	3.8834764894139573	14.88672333777064	0.06699275372977168	3.4233984098036814	1.7148716103871462	1.3621360793441049	0.4864864864864865	0.22256493866602306	1151852400.0	0.836468795679119	0.09666746803311033	['Initial116609', 'Initial115720']	[]	gID_5	2	0.13497223237125744	0.13499132603810124	-1.9093666844042938e-05	-6058247.348837229	0	0.004
Initial_000121810	18934560000.0	12.31794410044811	27.399799927589996	0.041416111612566385	3.265951535153486	1.5580038527796765	0.903589278856301	0.13793103448275862	0.2243490929449684	1138703400.0	0.887738724264889	0.032311605446964875	['Initial118444', 'Initial117554', 'Initial124743', 'Initial117745']	[]	gID_5	4	0.05887426967953964	0.05893578895225107	-6.151927271154153e-05	-6047109.042351102	0	0.004
Initial_000122387	18934560000.0	15.961215060185244	14.51966411793159	0.04647296430154108	3.2423132882683365	1.4157208509843913	1.0068646030555393	0.52	0.22536427011668544	1054549800.0	0.7818491074033974	0.14808781441851548	['Initial121050', 'Initial121529', 'Initial124856']	[]	gID_5	3	0.0752305104853651	0.07524599714943539	-1.5486664070430126e-05	-6042297.847331697	0	0.004
Initial_000122501	18934560000.0	7.685660111940395	16.17930723073503	0.04949261562485353	3.2663585458417432	1.6131179010319396	1.0455219471812291	0.30303030303030304	0.2235553511683127	1036141200.0	0.8278722793854334	0.09949311890642731	['Initial117251', 'Initial123820', 'Initial118594', 'Initial123694']	[]	gID_5	4	0.07994748550312972	0.07996328177280539	-1.5796269675897867e-05	-6053226.298492709	0	0.004
Initial_000122651	18934560000.0	25.031954124496757	14.600679486277334	0.04891626661649087	3.222726706687932	1.6281988440798978	1.0351583728183464	0.3125	0.22647852498884363	1015102800.0	0.8293702428063698	0.09747012519232767	['Initial114575', 'Initial121603', 'Initial123620', 'Initial123962']	[]	gID_5	4	0.0793689379953787	0.07940282928076028	-3.38912853816743e-05	-6030319.299732342	0	0.004
Initial_000123435	18934560000.0	3.3259863341666884	20.037601540920676	0.05874901846065162	3.0265011081333855	1.5571213324675142	1.2551079683304254	0.5172413793103449	0.22321121497203417	902021400.0	0.8138738263950633	0.1196818541334228	['Initial115479', 'Initial125020']	[]	gID_5	2	0.11538332765606212	0.11535848225850304	2.4845397558767404e-05	-6058983.553716838	0	0.004
Initial_000123571	18934560000.0	20.62728730676973	25.882955959882395	0.04898324303694808	3.022170095383365	1.3516302674850342	1.0868259168089403	0.5	0.22649303550123417	880983000.0	0.8021513758707646	0.13132468765004934	['Initial125765', 'Initial124712', 'Initial117557', 'Initial126079', 'Initial123738']	[]	gID_5	5	0.08793039391281887	0.08794838537146496	-1.7991458645704814e-05	-6036135.9714237405	0	0.004
Initial_000123573	18934560000.0	22.517367129372403	11.242747452870818	0.02694568232909908	3.0047939864593793	1.1064369835676071	0.6433278254995599	0.1875	0.22731144408796744	880983000.0	0.8353848918316387	0.08907448779913996	['Initial114104']	[]	gID_5	1	0.030758240005302164	0.030763474605158984	-5.234599856849256e-06	-6033639.988355425	0	0.004
Initial_000123620	18934560000.0	25.33183872972829	12.784111595192524	0.04900252289221802	2.967024197338411	1.565703994279134	1.0655260565858486	0.3225806451612903	0.22696531842354162	873093600.0	0.8414583983247356	0.08725385651074768	['Initial110620', 'Initial122651']	[]	gID_5	2	0.0841455086818506	0.08413619483140937	9.313850441530763e-06	-6029923.281062573	0	0.004
Initial_000123658	18934560000.0	6.152205618481483	11.835014235365986	0.05352483744848231	2.9531728716578884	1.5469563322052178	1.159236137231137	0.3870967741935484	0.22374845570677332	867834000.0	0.8265912701958527	0.10484849527119766	['Initial123934', 'Initial123886', 'Initial113002']	[]	gID_5	3	0.09847085909914677	0.09847594997211048	-5.090872963689944e-06	-6055251.33278276	0	0.004
Initial_000123694	18934560000.0	7.014782974373301	14.511198588493944	0.04818628994350887	2.961452844326676	1.515954723329236	1.0567204207921936	0.3125	0.22395775181826105	862574400.0	0.8440442105669455	0.08534011823366261	['Initial117251', 'Initial123820', 'Initial122501']	[]	gID_5	3	0.0816427788613428	0.08163975181946041	3.0270418821742458e-06	-6054112.238840975	0	0.004
Initial_000123738	18934560000.0	19.84448771812331	23.750673042765847	0.06818613614123234	2.9213380277481935	1.4233832143899543	1.476035540864285	0.9166666666666666	0.22644274144745508	857314800.0	0.8019992631801394	0.13905537702374693	['Initial124204', 'Initial126098', 'Initial124712', 'Initial125286', 'Initial110578', 'Initial123571', 'Initial126914']	[]	gID_5	7	0.16228116801059392	0.16215628924455883	0.00012487876603497255	-6037169.713224367	0	0.004
Initial_000123763	18934560000.0	10.689008992023014	0.8038796982299456	0.057340568956836584	2.919648067866037	1.550718207789185	1.2378163793097323	0.48	0.22457636024054944	852055200.0	0.8206851591931881	0.11258542762382884	['Initial123852', 'Initial124077', 'Initial118221']	[]	gID_5	3	0.11281151508129733	0.11278579125153679	2.572382976051539e-05	-6049260.165494894	0	0.004
Initial_000123787	18934560000.0	25.650536289936277	1.1191648000860777	0.04183001367845203	2.9385180743497563	1.3871830684468074	0.9404925250961815	0.2727272727272727	0.22732473037130482	849425400.0	0.828461524376303	0.10014019923789996	['Initial121340', 'Initial124935']	[]	gID_5	2	0.06582141202947991	0.06585150161208596	-3.0089582606166435e-05	-6029502.418565297	0	0.004
Initial_000123820	18934560000.0	6.538059183323728	15.997351644113898	0.04374196850463223	2.903556508111889	1.4708057497131168	0.9772295554983557	0.21428571428571427	0.2239987002350095	844165800.0	0.8587651240410946	0.06925971790507668	['Initial122501', 'Initial123694', 'Initial117251']	[]	gID_5	3	0.06961704036996781	0.06962780521316703	-1.0764843199411956e-05	-6054741.786067761	0	0.004
Initial_000123852	18934560000.0	9.861185085567346	0.07156339268626244	0.052674256697606114	2.8789532311441666	1.5318763128675381	1.1491344380001338	0.4	0.22450715427692633	838906200.0	0.8207320265399669	0.11073562068652154	['Initial123763', 'Initial124077', 'Initial126196']	[]	gID_5	3	0.0971812210318566	0.09716331639093523	1.7904640921478054e-05	-6050353.365067394	0	0.004
Initial_000123886	18934560000.0	5.167098095422772	12.754982388748244	0.05624985327515272	2.888628715443181	1.5319699889939815	1.2241329837122092	0.43333333333333335	0.22369848848174087	836276400.0	0.8366517008434134	0.09665276091960073	['Initial123658', 'Initial116609', 'Initial123934']	[]	gID_5	3	0.10964153125911333	0.10962533006525338	1.620119385987588e-05	-6056552.236410544	0	0.004
Initial_000123916	18934560000.0	29.39569141546085	1.197225387041082	0.06588869096856208	2.8854131339301268	1.3867494499047877	1.4391692500525817	0.8888888888888888	0.22810652168620035	831016800.0	0.7931511475171914	0.14792274560574092	['Initial124424', 'Initial124662']	[]	gID_81	2	0.15556242897483408	0.15551429936923034	4.812960560364843e-05	-6024556.678353832	0	0.004
Initial_000123934	18934560000.0	5.886399071326379	10.880721987955166	0.04629413332308897	2.8937507219317804	1.4528697109800313	1.0301791424131759	0.2857142857142857	0.22391750034483868	828387000.0	0.8372019081481206	0.09266084073813385	['Initial123658', 'Initial113002', 'Initial123886']	[]	gID_5	3	0.07769089559333703	0.07771275201385622	-2.1856420519517434e-05	-6055602.34898494	0	0.004
Initial_000123962	18934560000.0	26.629240342716194	14.408721854064991	0.029331875951209996	2.676908548574566	1.226793157561399	0.720299372773247	0.1	0.22804518208360364	823127400.0	0.0012703544547899822	2.7876119934352843e-05	['Initial121603', 'Initial122651']	[]	gID_5	2	0.037797830361202725	0.03781962006775769	-2.1789706554953384e-05	-6028209.971169468	0	0.004
Initial_000123985	18934560000.0	26.490343139024056	22.31569339735461	0.05673575003026831	2.909822400631209	1.3726337900981405	1.2496191304580524	0.8	0.22764044995353735	820497600.0	0.7693824395992211	0.16775996811206284	['Initial124887', 'Initial124639', 'Initial124402', 'Initial124399']	[]	gID_5	4	0.11727752380609299	0.1172205860157142	5.693779037896352e-05	-6028393.394675981	0	0.004
Initial_000124077	18934560000.0	9.610590043594954	1.7173397764266418	0.03863765165851833	2.729736458019615	1.412529957944993	0.9008507691388572	0.16666666666666666	0.22468006878601063	807348600.0	0.8982797973538601	0.024475287119604117	['Initial123763', 'Initial123852', 'Initial125714', 'Initial115503']	[]	gID_5	4	0.05839580009067626	0.05846503633376082	-6.923624308457435e-05	-6050684.293409302	0	0.004
Initial_000124094	18934560000.0	21.11619109889975	21.29634656631627	0.051063156677590045	2.9122766078252793	1.2882097386233655	1.147558450259885	0.6666666666666666	0.22684105906161622	804718800.0	0.785093723182522	0.15140273949950867	['Initial125286', 'Initial110578', 'Initial124770']	[]	gID_5	3	0.09840432193911937	0.09839670052651447	7.621412604976482e-06	-6035490.339650628	0	0.004
Initial_000124204	18934560000.0	19.26874592189436	24.332787424682436	0.037927693857054336	2.8311008124735433	1.333524601504108	0.8711203643897512	0.2857142857142857	0.2264546476296065	788940000.0	0.8295267606135321	0.09804696633877685	['Initial123738', 'Initial126098']	[]	gID_5	2	0.056247845422303905	0.05627332828360465	-2.5482861300591132e-05	-6037930.020676954	0	0.004
Initial_000124348	18934560000.0	26.784016777664444	25.93108329745209	0.05247598075914061	2.788348535109431	1.379291632253294	1.170665565208947	0.625	0.22777279629788102	767901600.0	0.768980654902961	0.16607625461477904	['Initial124897', 'Initial124399', 'Initial124991']	[]	gID_5	3	0.10298096901858184	0.10294903819193389	3.1930826648386395e-05	-6028005.578023536	0	0.004
Initial_000124399	18934560000.0	26.160579543269524	24.420994840624736	0.049258209952838465	2.7735577925754322	1.3955484707959944	1.1063002949961658	0.48	0.22761588233797786	760012200.0	0.8082311227123532	0.12482992776214974	['Initial124402', 'Initial124348', 'Initial124655', 'Initial124639', 'Initial124897', 'Initial123985']	[]	gID_5	6	0.09150243020576797	0.0914988206864747	3.609519293713081e-06	-6028828.87064991	0	0.004
Initial_000124402	18934560000.0	26.05197063568223	23.72887326918959	0.04145378184213351	2.735101151992003	1.3867738070715074	0.950258094573018	0.25	0.22753315191120774	760012200.0	0.8503877805595477	0.07851241032977163	['Initial124399', 'Initial124639', 'Initial123985', 'Initial124887', 'Initial124655']	[]	gID_5	5	0.06701336342837451	0.06707563800826656	-6.227457989188182e-05	-6028972.296335516	0	0.004
Initial_000124424	18934560000.0	28.514035990638366	1.0342724038927986	0.04165967703539422	2.7537313754012023	1.3461801540250333	0.9555153847441833	0.36363636363636365	0.22807018319979133	757382400.0	0.8272540977263243	0.10263229917094441	['Initial123916', 'Initial124662']	[]	gID_81	2	0.06820015887111189	0.06823003662464419	-2.9877753532379935e-05	-6025720.9662247095	0	0.004
Initial_000124627	18934560000.0	22.438939286425448	18.123041196336736	0.04942243543841507	2.7206131532701803	1.3603289741744065	1.1179795377419663	0.5652173913043478	0.22711442774285862	725824800.0	0.7932232209873835	0.1408893813421891	['Initial114575', 'Initial117776', 'Initial126082']	[]	gID_5	3	0.09341869321609841	0.09340885183783272	9.841378265869914e-06	-6033743.557826798	0	0.004
Initial_000124639	18934560000.0	27.483828699181412	23.206373080002155	0.0435572315104444	2.7083962801613892	1.342397458056505	0.9930930042317431	0.4782608695652174	0.22800798274774306	725824800.0	0.7599485734528473	0.17109784766768776	['Initial123985', 'Initial124402', 'Initial124991', 'Initial124399']	[]	gID_5	4	0.07423486947539025	0.07423091318203517	3.9562933551694314e-06	-6027081.427262164	0	0.004
Initial_000124655	18934560000.0	24.457511018888873	24.805195429155084	0.0496588194461657	2.7033474636194845	1.3747372655074424	1.1254061359513454	0.52	0.22747061956418857	723195000.0	0.8189240692134866	0.11508063643733857	['Initial124399', 'Initial124402', 'Initial117557', 'Initial125665']	[]	gID_5	4	0.09451570335584047	0.09448616883831505	2.9534517525690222e-05	-6031077.892172811	0	0.004
Initial_000124662	18934560000.0	27.709220528050626	0.10694562961709564	0.041113321873923234	2.672285920865474	1.340240269920129	0.9504184211195418	0.3076923076923077	0.22804528444578082	720565200.0	0.8268521665462463	0.10300736619842021	['Initial124424', 'Initial123916']	[]	gID_81	2	0.06747644146262237	0.06749469331469361	-1.8251852071268498e-05	-6026783.781532144	0	0.004
Initial_000124709	18934560000.0	9.479832057584911	9.76734155293336	0.01977157635571467	2.3201281473943767	0.9623466914197181	0.5376456305501732	0.16666666666666666	0.226003582156632	715305600.0	0.9105894859170149	0.012858333347316342	['Initial113002', 'Initial115174']	[]	gID_5	2	0.02074164973427369	0.0207542099572298	-1.2560222956165542e-05	-6050856.968507583	0	0.004
Initial_000124712	18934560000.0	21.514668443584124	24.680500056416882	0.04407235696591728	2.686541988809584	1.371504381254466	1.0112489493843506	0.32	0.22692358615920324	715305600.0	0.8421662848690762	0.08880736630690356	['Initial125236', 'Initial123571', 'Initial117557', 'Initial123738']	[]	gID_5	4	0.07583386446583608	0.07585398754214571	-2.012307630937562e-05	-6034964.122348297	0	0.004
Initial_000124743	18934560000.0	12.295853678962272	26.195405571839995	0.03783754806672312	2.6879553753047185	1.23108877904428	0.8880205527403522	0.38095238095238093	0.22575302227541547	710046000.0	0.7828721311212615	0.14745701052266436	['Initial121810', 'Initial124842', 'Initial125867']	[]	gID_5	3	0.058645612692469186	0.05860540328811999	4.0209404349226533e-05	-6047138.214303177	0	0.004
Initial_000124770	18934560000.0	22.661541940881797	21.80546885100991	0.053451269573246814	2.676793200718768	1.2754445898644504	1.2213022121058594	0.7619047619047619	0.22741247008762355	704786400.0	0.7857328458678154	0.1529203827448733	['Initial124094', 'Initial125286', 'Initial125122', 'Initial125665']	[]	gID_5	4	0.11176957783388856	0.11171155380630589	5.8024027582940176e-05	-6033449.59539736	0	0.004
Initial_000124808	18934560000.0	29.4691303905755	24.029118923526703	0.051427380464631404	2.672871077715135	1.2271871531857972	1.1836194922478784	0.8333333333333334	0.2286242124707687	699526800.0	0.7517043803638637	0.18715281172807618	['Initial124991', 'Initial126652']	[]	gID_5	2	0.10586122441436865	0.10583712482583615	2.4099588532810845e-05	-6024459.697032595	0	0.004
Initial_000124837	18934560000.0	20.21191306084072	18.925227753154115	0.027943985493132588	2.716001936860619	1.0495576697248301	0.6843524077136885	0.2857142857142857	0.22728731018311646	696897000.0	0.7768477111972777	0.1506549273033484	['Initial125536', 'Initial110578', 'Initial117776']	[]	gID_5	3	0.035087469091069454	0.03510067706617836	-1.3207975108890295e-05	-6036684.502270138	0	0.004
Initial_000124842	18934560000.0	13.30770929011438	25.95988985788865	0.018702966887076344	2.4189941923199734	0.9071773289563646	0.5082874836944418	0.09090909090909091	0.22662530359258745	694267200.0	0.0013369296637549574	3.222252981985004e-05	['Initial121032', 'Initial124743']	[]	gID_5	2	0.018753577306320567	0.01877084444989744	-1.7267143576925843e-05	-6045801.987947648	0	0.004
Initial_000124844	18934560000.0	14.866367445605427	9.169874133028713	0.046290046445282	2.6805511797396813	1.2978116055712459	1.0651157741118595	0.45454545454545453	0.2259903379162519	694267200.0	0.798746147206484	0.13532549771526492	['Initial124898', 'Initial125049', 'Initial114518']	[]	gID_5	3	0.0843294586575725	0.08432309161168836	6.36704588464266e-06	-6043743.670452866	0	0.004
Initial_000124856	18934560000.0	16.25604804203744	13.044560898424635	0.027022420631626763	2.4593606374659536	1.150946716735682	0.6736134719784048	0.125	0.22666503667382493	694267200.0	0.5457833959473326	0.04753852163991801	['Initial121050', 'Initial126682', 'Initial122387']	[]	gID_5	3	0.03356275683636976	0.03357761791767734	-1.486108130760066e-05	-6041908.499685166	0	0.004
Initial_000124887	18934560000.0	25.308423711863778	22.404880344840496	0.03973820529380115	2.669529419548199	1.2768866536454004	0.9307918435942932	0.3333333333333333	0.22777688080775688	689007600.0	0.8355180813813304	0.09512561817254239	['Initial123985', 'Initial124402', 'Initial125665']	[]	gID_5	3	0.06456671705633127	0.06457796263231545	-1.1245575984025367e-05	-6029954.202237137	0	0.004
Initial_000124897	18934560000.0	27.41897119783447	25.426002868152104	0.026153276600704316	2.3197210066989307	1.003745019346955	0.6870930949374462	0.07692307692307693	0.22893664845817935	686377800.0	1.4664643783461173e-11	6.908508701293672e-13	['Initial124348', 'Initial124991', 'Initial124399']	[]	gID_5	3	0.034982471651920345	0.035007037077031046	-2.4565425110657847e-05	-6027167.076144967	0	0.004
Initial_000124898	18934560000.0	16.004887453493183	8.988244776320851	0.047755659835593975	2.656374856413078	1.2727385083333775	1.098859060798344	0.6	0.22628427412996754	686377800.0	0.7597681981359656	0.17578840149568042	['Initial124844', 'Initial121237', 'Initial125049']	[]	gID_5	3	0.09023393633766756	0.09020628850319777	2.7647834470071396e-05	-6042240.174871017	0	0.004
Initial_000124935	18934560000.0	26.517577539320115	2.2159682130186154	0.04423864790156854	2.6518628048421156	1.2849744151427296	1.0238444040216388	0.5238095238095238	0.22804514294753872	681118200.0	0.788034998881723	0.14516534568180262	['Initial125071', 'Initial123787', 'Initial121340', 'Initial125900']	[]	gID_5	4	0.07871510095060995	0.07868942907432232	2.5671876287504268e-05	-6028357.429738839	0	0.004
Initial_000124946	18934560000.0	4.9014962056268505	17.648150080529	0.05177687678022344	2.64188376237368	1.2242598639813431	1.1956510029875334	0.7894736842105263	0.22453717981148794	681118200.0	0.7631322843685652	0.1761045240630147	['Initial125020', 'Initial125276', 'Initial125150']	[]	gID_5	3	0.106008277843941	0.10595738793536007	5.0889908580810015e-05	-6056902.982348316	0	0.004
Initial_000124968	18934560000.0	14.315207236778523	11.279661992306226	0.03628434082550322	2.609260761166555	1.2586566482667148	0.8602092003697219	0.2857142857142857	0.22599610973509363	675858600.0	0.8306692955827387	0.09815266859721461	['Initial121050', 'Initial125049']	[]	gID_5	2	0.054751183302569464	0.05476792910373937	-1.674580116981448e-05	-6044471.516193935	0	0.004
Initial_000124973	18934560000.0	18.269151934085002	13.328338444576605	0.043584033271361476	2.657252792945551	1.1729785912687138	1.0259268078977752	0.631578947368421	0.22683434641383582	675858600.0	0.7760854125684884	0.15985716861834198	['Initial125072', 'Initial125051', 'Initial125196']	[]	gID_111	3	0.0787314442000435	0.07872356864261111	7.875557432446417e-06	-6039250.05469823	0	0.004
Initial_000124991	18934560000.0	28.153424711685258	24.430785662966386	0.03800442593580665	2.549711223741752	1.265050051254725	0.9057606333883691	0.3	0.22834936533150005	673228800.0	0.8549154497443269	0.07522222105976684	['Initial124808', 'Initial124897', 'Initial124639', 'Initial124348']	[]	gID_5	4	0.06108190299289472	0.06111626514767459	-3.436215477970909e-05	-6026197.178729465	0	0.004
Initial_000125001	18934560000.0	9.496008424869455	24.658049093313704	0.03393723972943443	2.611394681058165	1.1804444820078834	0.8119539993821172	0.2777777777777778	0.22535618677026775	673228800.0	0.7713130289212394	0.15767034753894804	['Initial125189', 'Initial125379', 'Initial114506']	[]	gID_5	3	0.049001914010246665	0.04900694304092846	-5.029030681786046e-06	-6050835.606479183	0	0.004
Initial_000125020	18934560000.0	4.703870191209934	18.894058548873556	0.036991135495668646	2.5464535938713095	1.2523507258098092	0.8862430151411327	0.2	0.22439187729494653	670599000.0	0.8464632563372904	0.06720435790857249	['Initial124946', 'Initial123435', 'Initial125276']	[]	gID_5	3	0.057385913710539894	0.05742862135501633	-4.270764447658768e-05	-6057163.9613715	0	0.004
Initial_000125049	18934560000.0	15.330087258936016	10.810831149175597	0.0413400903019701	2.580630647872682	1.2548342125038179	0.9784096514182774	0.3333333333333333	0.22620809792007862	665339400.0	0.8488922957478232	0.083693505198973	['Initial124968', 'Initial121050', 'Initial124844', 'Initial124898']	[]	gID_5	4	0.07071626921807284	0.07073472670802872	-1.8457489955907422e-05	-6043131.295891393	0	0.004
Initial_000125051	18934560000.0	19.56768323357353	13.504127982360261	0.04176653171938393	2.6101814971364887	1.188513663017382	0.9868766665976972	0.5625	0.2270618181140342	665339400.0	0.7745677217671828	0.15983649591415394	['Initial125196', 'Initial124973', 'Initial125072']	[]	gID_111	3	0.07292960423076646	0.07292674519558279	2.859035183664102e-06	-6037535.252974809	0	0.004
Initial_000125071	18934560000.0	25.612535243095643	2.8449945968866963	0.03441524824493439	2.6299433001403494	1.1676426358479466	0.8253303086579696	0.3333333333333333	0.22808516149049907	662709600.0	0.7960485019874378	0.13370668100276806	['Initial125900', 'Initial124935']	[]	gID_5	2	0.051108452862554186	0.05111471773076714	-6.26486821312802e-06	-6029552.6016149	0	0.004
Initial_000125072	18934560000.0	18.396563252673708	12.524422835339825	0.04725739082430143	2.610650366667497	1.1890109543707552	1.106108134509027	0.6666666666666666	0.22691366714615152	662709600.0	0.7560259018689716	0.1817495034635882	['Initial124973', 'Initial125196', 'Initial126647', 'Initial125051']	[]	gID_111	4	0.0917267386131214	0.09168601463193467	4.072398118673328e-05	-6039081.799109176	0	0.004
Initial_000125110	18934560000.0	12.341522592787014	2.3686932106574057	0.036480920128434895	2.6398317337736734	1.1557884363649567	0.8710897655603737	0.4117647058823529	0.22586565111263474	657450000.0	0.7729626248305025	0.15861652439498442	['Initial118221']	[]	gID_5	1	0.05652261452385787	0.05652465689646785	-2.042372609947758e-06	-6047077.905297022	0	0.004
Initial_000125122	18934560000.0	22.87225618645569	20.036183216645664	0.03641108409595888	2.5732304306605056	1.130958702244723	0.8918557218606578	0.2857142857142857	0.22774283306373316	654820200.0	0.8785013102318805	0.054189431488040674	['Initial126082', 'Initial124770', 'Initial114335']	[]	gID_5	3	0.05877379175707658	0.058783584483403054	-9.792726326403024e-06	-6033171.332446285	0	0.004
Initial_000125150	18934560000.0	6.615205022510713	18.221663678653837	0.037162973754810875	2.5509965203557425	1.2313576571855978	0.8974469056737026	0.2	0.2247929252569586	649560600.0	0.7916301549704835	0.043792601912942986	['Initial114207', 'Initial124946']	[]	gID_5	2	0.05864746201216384	0.058671329461382336	-2.386744921859485e-05	-6054639.909572335	0	0.004
Initial_000125189	18934560000.0	10.425044410798662	24.32705089008185	0.03791987215971174	2.581176109010773	1.1936195351639285	0.9039329497038662	0.4444444444444444	0.22552998503895502	644301000.0	0.7911686105266921	0.14055516588983052	['Initial125001', 'Initial114506', 'Initial125379', 'Initial125557']	[]	gID_5	4	0.060664494001528624	0.060664271405819446	2.2259570916697539e-07	-6049608.749251776	0	0.004
Initial_000125196	18934560000.0	19.478149632166296	12.783336647111042	0.03127868803944896	2.4669196008864422	1.1546817919199421	0.7739372733836828	0.1875	0.2271051122238977	644301000.0	0.8566711206876864	0.06603205133726697	['Initial125051', 'Initial125072', 'Initial124973', 'Initial126647']	[]	gID_111	4	0.04428455482549169	0.04433626316711859	-5.170834162687243e-05	-6037653.488379729	0	0.004
Initial_000125236	18934560000.0	22.26704946505606	24.307440464891464	0.030462792959395423	2.445103278446989	1.163586665863204	0.7528188580571366	0.2	0.22770462782046985	639041400.0	0.8462670613978104	0.08096428828012958	['Initial124712']	[]	gID_5	1	0.04214095615411366	0.042146962472928935	-6.006318815146833e-06	-6033970.55040067	0	0.004
Initial_000125271	18934560000.0	2.0368815183070788	17.995658337111475	0.043660560998945414	2.53678329064031	1.1980551638586494	1.033822697269417	0.5625	0.22415438595674886	633781800.0	0.7784760883154752	0.15706764250336025	['Initial125337', 'Initial125276']	[]	gID_5	2	0.07899418501334507	0.07898884150330118	5.343510043536084e-06	-6060685.907106991	0	0.004
Initial_000125276	18934560000.0	3.559324181217798	17.870138556038473	0.04244457789794707	2.5531170148922313	1.203709119940638	1.002613099997496	0.5263157894736842	0.224381156502336	631152000.0	0.7571235146322883	0.1773680677999543	['Initial124946', 'Initial125271', 'Initial125020']	[]	gID_5	3	0.07450998450033221	0.07450714663494502	2.8378653868399873e-06	-6058675.414712086	0	0.004
Initial_000125286	18934560000.0	21.34414074407043	22.354353000811447	0.03496152678486569	2.481710456468866	1.213112804464689	0.8469966496200583	0.2631578947368421	0.22733683824677592	631152000.0	0.8411454142939975	0.08827544526384468	['Initial124094', 'Initial124770', 'Initial123738']	[]	gID_5	3	0.05331744266587333	0.053359818763134115	-4.237609726068883e-05	-6035189.316144652	0	0.004
Initial_000125337	18934560000.0	1.178304467032566	17.668372563341084	0.040542823450596545	2.5461579902244345	1.1653274507428792	0.9689151227898386	0.47368421052631576	0.22405350456846007	623262600.0	0.7797173115539691	0.15472771551334985	['Initial125271', 'Initial115720']	[]	gID_5	2	0.06934267351995364	0.0693438317974778	-1.1582775244739312e-06	-6061819.718365753	0	0.004
Initial_000125379	18934560000.0	10.348652336927799	25.398794938500057	0.031990082316387114	2.471030517128115	1.1221754539461342	0.7910029221145152	0.25	0.22573714216557775	618003000.0	0.8363155004746883	0.09336085566085961	['Initial125189', 'Initial125001', 'Initial125640']	[]	gID_5	3	0.04622050179545823	0.04623030213057797	-9.800335119655991e-06	-6049709.630347196	0	0.004
Initial_000125536	18934560000.0	20.771248165725414	19.26592970804041	0.030023111780515675	2.456140641223488	1.0460403386113868	0.7554054875152009	0.15384615384615385	0.22769923979441298	594334800.0	0.0007186293353042926	0.00010197251005318998	['Initial124837', 'Initial110578']	[]	gID_5	2	0.04277316714727321	0.042770100826845	3.0663204283659824e-06	-6035945.861005039	0	0.004
Initial_000125557	18934560000.0	12.158469655086364	24.27486374288187	0.040616842970818745	2.498860701456493	1.0755553796550261	0.9914635201348396	0.5333333333333333	0.22616595435553769	591705000.0	0.8024002869807912	0.13511324050566764	['Initial125867', 'Initial125189']	[]	gID_5	2	0.0731407520244518	0.07312108333551143	1.9668688940277056e-05	-6047319.639549535	0	0.004
